id_aluno,ano,id_municipio,sigla_uf,rede,localizacao,sexo,idade,proficiencia_saeb,alfabetizado,fonte
16dafb1332d2d6ed,2023,2105450,MA,MUNICIPAL,URBANA,F,7,778.0,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
80dccef74cb7775f,2023,2925303,BA,MUNICIPAL,URBANA,F,8,743.1,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
007f567db10aedfb,2023,2705002,AL,MUNICIPAL,RURAL,M,8,639.4,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
82d24a1ff58bb6a6,2024,3550308,SP,MUNICIPAL,URBANA,F,7,829.4,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
cd3d0bec05eca607,2023,3550308,SP,ESTADUAL,RURAL,M,7,725.7,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
d0d770eea518f52f,2023,3162500,MG,MUNICIPAL,URBANA,M,7,793.5,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
45f4074d70c72f8a,2024,3550308,SP,MUNICIPAL,URBANA,M,7,783.1,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
a851d4f330ae06c6,2025,2610103,PE,ESTADUAL,URBANA,F,7,740.8,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
ce70637116cff494,2023,5300108,DF,MUNICIPAL,URBANA,M,7,833.1,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
37a27106a04ac85d,2024,3550308,SP,MUNICIPAL,URBANA,M,7,792.3,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
8102854232a8b314,2023,2611606,PE,MUNICIPAL,URBANA,M,8,820.3,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
3b428edb648249fb,2025,4105102,PR,ESTADUAL,URBANA,F,7,759.3,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
af82f662c0dd2b40,2024,1200302,AC,MUNICIPAL,URBANA,F,7,730.2,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
34105d9e4c45abf3,2025,5300108,DF,ESTADUAL,RURAL,M,7,754.0,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
a7c6e91ad361d468,2025,5006002,MS,MUNICIPAL,URBANA,F,7,765.4,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
d3f14f335d0a26eb,2025,2806701,SE,MUNICIPAL,URBANA,F,8,725.6,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
5e3353870a00eec3,2023,1501782,PA,MUNICIPAL,URBANA,M,7,711.5,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
99f7ba2fbb62d0d7,2024,3510609,SP,ESTADUAL,URBANA,F,7,703.4,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
592091642bc41482,2023,2602100,PE,MUNICIPAL,URBANA,M,7,706.6,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
11e96f756f1edb2d,2025,3531100,SP,MUNICIPAL,URBANA,F,7,735.4,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
2d5cc2b614a7f4cd,2025,2915353,BA,MUNICIPAL,URBANA,F,7,813.3,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
b6471e9de76f4ab7,2025,4318705,RS,MUNICIPAL,URBANA,M,7,790.1,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
b209ddf6c68d0e21,2024,4113700,PR,MUNICIPAL,URBANA,F,9,764.8,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
e74714bedccaa2f2,2024,3304557,RJ,MUNICIPAL,URBANA,M,7,748.6,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
0ecbbced04a5c875,2024,3303401,RJ,MUNICIPAL,URBANA,M,8,783.7,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
232d777efed61aeb,2024,2205409,PI,MUNICIPAL,URBANA,F,8,830.8,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
8d51ec3a3e5217cf,2024,2929057,BA,MUNICIPAL,RURAL,M,7,777.9,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
52fa1033925a02c3,2024,4314902,RS,MUNICIPAL,URBANA,F,7,655.2,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
f2d94671c35117cf,2025,4101606,PR,MUNICIPAL,RURAL,M,7,837.4,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
f68240fe6266970f,2024,3552502,SP,MUNICIPAL,URBANA,F,7,808.7,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
590525ef8915b0ac,2025,3304557,RJ,MUNICIPAL,URBANA,F,7,895.2,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
6ffcfbbeb8296729,2025,3304557,RJ,MUNICIPAL,URBANA,M,7,760.6,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
c11a71ea90d2b8d4,2024,3303401,RJ,MUNICIPAL,URBANA,M,9,757.5,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
7fbb6befddefe391,2024,1400209,RR,ESTADUAL,URBANA,F,7,757.2,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
6d6f80fe652d040d,2024,4319901,RS,ESTADUAL,URBANA,M,8,687.8,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
c83a3e7f91539059,2024,2900207,BA,ESTADUAL,URBANA,M,7,665.2,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
8282c00ab3501cce,2023,2507507,PB,ESTADUAL,URBANA,M,7,815.7,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
d205fccc4c57beba,2024,2108207,MA,MUNICIPAL,URBANA,F,7,694.4,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
bb9c1aef0c0a89f3,2025,5218805,GO,MUNICIPAL,RURAL,F,7,750.5,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
102d8423a658889a,2023,2111300,MA,MUNICIPAL,URBANA,F,7,860.9,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
b2d9a4d5f60bd4fd,2025,1507607,PA,MUNICIPAL,URBANA,F,7,770.4,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
9f7e06218a02e0ce,2025,3204401,ES,MUNICIPAL,URBANA,M,7,838.2,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
f88b580b87490b0b,2024,5104807,MT,ESTADUAL,URBANA,M,7,785.4,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
b9d7e9203ff4b41f,2024,3545209,SP,ESTADUAL,URBANA,M,7,755.0,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
8af3acdbf6b13228,2025,2104008,MA,MUNICIPAL,URBANA,F,7,829.7,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
a57e81ff02f82a2d,2024,2611101,PE,MUNICIPAL,URBANA,F,7,750.3,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
795268e4d22aabf6,2023,2607604,PE,ESTADUAL,URBANA,M,7,732.4,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
53f32ce05a38886c,2025,4305108,RS,MUNICIPAL,URBANA,F,8,751.3,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
8be20acc476d9d79,2024,2612000,PE,ESTADUAL,URBANA,M,7,764.6,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
835910ff7d2fe19c,2024,5300108,DF,MUNICIPAL,URBANA,F,7,752.0,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
fd073010108d06bb,2024,3304904,RJ,MUNICIPAL,RURAL,F,7,672.6,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
721a13f0a6f484b9,2023,2208403,PI,MUNICIPAL,URBANA,M,8,733.4,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
29d8232628ade98a,2025,4205407,SC,MUNICIPAL,URBANA,M,7,784.1,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
7b61d1c1dda7b3ba,2025,2919504,BA,ESTADUAL,URBANA,M,7,725.1,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
2944ece4833dc254,2023,3118809,MG,ESTADUAL,RURAL,M,7,723.7,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
12b1b73d6d1e28d2,2025,5103403,MT,ESTADUAL,URBANA,M,7,822.2,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
3f4e01e676b519d2,2025,2311306,CE,MUNICIPAL,RURAL,F,7,724.3,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
7cecdae8777f9160,2024,2933505,BA,ESTADUAL,URBANA,M,7,716.6,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
ade3064461304127,2024,4119152,PR,MUNICIPAL,URBANA,M,8,880.6,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
269265c12b573829,2023,2706505,AL,ESTADUAL,URBANA,F,7,673.9,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
c718be6f695efaed,2024,3529401,SP,MUNICIPAL,URBANA,F,7,753.8,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
dc37e8fc98b8ab9e,2023,2403103,RN,MUNICIPAL,URBANA,M,7,719.0,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
dc0cfc552138b122,2024,3513405,SP,MUNICIPAL,RURAL,F,7,750.4,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
68417b4425880ac0,2024,3520509,SP,ESTADUAL,URBANA,M,7,709.4,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
586a2929fe7cc89f,2025,3509502,SP,MUNICIPAL,URBANA,M,7,884.4,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
455877234e45fbec,2025,2302206,CE,MUNICIPAL,URBANA,M,7,822.9,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
22021b428d68b710,2023,3550308,SP,MUNICIPAL,URBANA,F,9,711.8,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
8a4a8f5b1377ccb5,2025,3523107,SP,MUNICIPAL,URBANA,M,7,689.4,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
cbe13eb4b356ee42,2024,3548708,SP,MUNICIPAL,URBANA,F,7,759.5,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
2caafcfc0c995129,2024,4108403,PR,MUNICIPAL,URBANA,F,7,672.7,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
3f8e624e0a58ca49,2023,3170107,MG,MUNICIPAL,URBANA,F,8,833.8,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
a7115ad8f6dc5594,2025,3304557,RJ,MUNICIPAL,URBANA,M,7,746.0,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
b4f6e5d8f712ef91,2025,3555406,SP,ESTADUAL,RURAL,M,7,774.8,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
226f29ee59159200,2025,2709301,AL,MUNICIPAL,RURAL,F,7,763.0,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
88dfb2a9292fc51a,2025,4110706,PR,MUNICIPAL,URBANA,F,7,860.2,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
09c7630f0e575b60,2023,4314902,RS,MUNICIPAL,RURAL,M,7,800.2,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
5355d849043e0ba9,2025,3304557,RJ,MUNICIPAL,URBANA,M,7,815.1,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
91ae0eb0bf53fff0,2024,3136702,MG,MUNICIPAL,URBANA,M,7,869.5,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
bee5400eeda93e50,2023,3155207,MG,ESTADUAL,URBANA,F,7,713.5,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
3f0bd5c53823893d,2025,1100288,RO,MUNICIPAL,URBANA,F,7,911.5,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
202dd884e7d7150a,2025,1501402,PA,MUNICIPAL,URBANA,F,7,793.8,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
65a8bc588604cc6d,2023,4207700,SC,MUNICIPAL,URBANA,M,7,745.3,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
200d0ec5044db3aa,2023,1506005,PA,MUNICIPAL,URBANA,F,7,659.8,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
b4aed18ca6c2bbc7,2023,3305109,RJ,ESTADUAL,URBANA,F,7,718.1,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
79ca8adf8cbe8e60,2024,2306405,CE,MUNICIPAL,URBANA,F,7,847.9,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
ff4420ede5fd79a9,2023,3167202,MG,MUNICIPAL,URBANA,M,7,789.1,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
3aca7f55342f772e,2023,3304557,RJ,ESTADUAL,URBANA,M,8,860.0,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
0e54918bcc1f7e8d,2024,2301851,CE,ESTADUAL,URBANA,F,7,769.6,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
2360b7cb82d33a3f,2025,4304630,RS,MUNICIPAL,URBANA,M,7,775.8,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
a23a8bc2fafd2f39,2025,2611606,PE,MUNICIPAL,URBANA,F,7,744.6,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
0868a0dd50d664a8,2023,5201405,GO,ESTADUAL,URBANA,F,7,892.1,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
44090079897a2240,2025,4204301,SC,MUNICIPAL,RURAL,F,7,704.6,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
0ad2e969773eabd1,2024,5006903,MS,MUNICIPAL,URBANA,M,7,854.7,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
67000bbcfe2ed5c0,2024,2914505,BA,MUNICIPAL,URBANA,F,7,682.6,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
69ce17e324b3b9d2,2024,2928604,BA,MUNICIPAL,RURAL,M,7,609.3,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
b2016e808d932d72,2024,2411502,RN,MUNICIPAL,URBANA,M,7,779.9,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
f9be626a030817cb,2023,3539806,SP,MUNICIPAL,URBANA,F,7,750.6,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
69aefb3d75975c60,2024,2205581,PI,MUNICIPAL,URBANA,F,7,707.5,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
bee2bf0813d539cd,2024,3304557,RJ,MUNICIPAL,URBANA,F,7,807.1,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
69e08831e22f50ea,2024,3304557,RJ,MUNICIPAL,URBANA,M,7,808.4,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
b4d90ee05031415d,2025,2610707,PE,MUNICIPAL,URBANA,M,7,829.3,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
f3ad122a12942a84,2024,1504901,PA,MUNICIPAL,URBANA,M,7,778.3,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
00a143a7cd8d3663,2025,2112407,MA,MUNICIPAL,URBANA,M,7,760.5,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
b224ae31cbc76bdc,2024,3550308,SP,MUNICIPAL,URBANA,M,7,796.4,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
8db88b04901eaa64,2025,4304630,RS,MUNICIPAL,RURAL,F,8,709.7,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
3bca249bde874c05,2024,2202208,PI,MUNICIPAL,URBANA,F,7,815.5,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
47f415402fcb7321,2025,3542602,SP,MUNICIPAL,URBANA,F,7,727.5,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
45b406d7f84eb0ef,2025,3132701,MG,MUNICIPAL,URBANA,F,8,695.1,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
29626b71c419cbe3,2024,4316907,RS,MUNICIPAL,URBANA,M,7,736.5,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
5b9fab2348f94e3f,2024,5205109,GO,MUNICIPAL,URBANA,F,7,777.8,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
fde45189227e957f,2023,2515302,PB,MUNICIPAL,URBANA,M,7,765.5,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
bd30cbc807a09c0b,2025,4202404,SC,MUNICIPAL,URBANA,M,8,693.0,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
757b7beb13e53c67,2023,2706802,AL,MUNICIPAL,RURAL,M,7,771.7,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
dbcb566f4ba7c9c9,2024,3534401,SP,ESTADUAL,URBANA,M,7,719.6,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
7a7779f117e62427,2023,5300108,DF,MUNICIPAL,RURAL,M,7,615.5,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
acfce2a880c2e6d0,2024,2611606,PE,ESTADUAL,URBANA,M,7,717.8,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
716017148d3666a8,2024,4116901,PR,ESTADUAL,URBANA,M,7,736.3,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
080f1ccb0fbae5ae,2025,3549904,SP,MUNICIPAL,RURAL,M,8,806.8,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
6169173bb8957b2c,2024,2917607,BA,MUNICIPAL,URBANA,M,7,702.8,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
1d9f04fd7e557b2b,2025,5204904,GO,MUNICIPAL,URBANA,F,7,697.7,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
029522f82db6b5f8,2024,3550407,SP,MUNICIPAL,URBANA,M,7,704.0,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
b4aefdb4bf4fa6a2,2023,3147006,MG,MUNICIPAL,URBANA,F,7,719.3,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
6bce4853357d5cf7,2023,3304557,RJ,MUNICIPAL,URBANA,M,7,773.7,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
d07383823114916f,2025,2111763,MA,MUNICIPAL,URBANA,F,7,750.8,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
8393d992f5136c42,2023,2112506,MA,ESTADUAL,URBANA,M,7,771.6,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
aa43211a05bcb08c,2024,3114204,MG,MUNICIPAL,RURAL,F,7,680.5,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
9539132dea5c6bf1,2023,3118601,MG,MUNICIPAL,URBANA,F,7,763.4,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
bbb1cd20e63e87d1,2024,2613305,PE,MUNICIPAL,URBANA,M,7,830.8,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
454a36b253cea111,2025,2510808,PB,MUNICIPAL,URBANA,F,7,839.7,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
e657f30266581226,2024,2919157,BA,MUNICIPAL,RURAL,F,7,701.9,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
0eb0749d95490679,2023,3154606,MG,ESTADUAL,URBANA,M,7,710.0,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
530641438e07e834,2023,3550308,SP,ESTADUAL,URBANA,M,8,809.6,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
8afdd12d7d52806d,2024,1707009,TO,MUNICIPAL,URBANA,M,8,828.5,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
9c47a78472580bdc,2023,2310001,CE,MUNICIPAL,URBANA,M,7,737.8,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
ae9f2e7ca5f4cc62,2024,3550308,SP,MUNICIPAL,RURAL,M,7,702.7,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
8aaa7effd7123321,2024,4111258,PR,MUNICIPAL,URBANA,F,7,761.5,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
3085da79de51bd6f,2023,2304400,CE,MUNICIPAL,URBANA,M,7,845.9,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
c9606ecbb6c35cfa,2024,2308906,CE,MUNICIPAL,URBANA,M,7,816.4,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
4a0c64a481c933ea,2024,2505279,PB,MUNICIPAL,URBANA,M,7,815.4,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
12183277491b2d3d,2024,1100080,RO,ESTADUAL,URBANA,M,7,681.4,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
1cbd4a835c531f7e,2024,3525904,SP,MUNICIPAL,URBANA,M,7,781.9,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
6c989f1590140aef,2024,1303908,AM,MUNICIPAL,URBANA,M,7,725.7,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
470a68b4615f4d4e,2024,2510204,PB,MUNICIPAL,URBANA,F,7,762.4,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
bab1be5211fccbb2,2025,2927408,BA,MUNICIPAL,URBANA,F,7,739.6,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
403120a7deeffc21,2023,3151404,MG,MUNICIPAL,URBANA,F,8,727.5,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
55ffad0ba0806744,2024,4205407,SC,MUNICIPAL,URBANA,M,8,741.2,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
8ba4fdc546a208d9,2024,3201308,ES,ESTADUAL,URBANA,F,8,859.8,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
0a7bbb7bd9ce648d,2023,4317608,RS,MUNICIPAL,URBANA,M,7,702.4,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
6f00eeccbe10f3dc,2025,2304350,CE,ESTADUAL,URBANA,M,8,784.3,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
858f59bb1bbe4554,2024,3518800,SP,MUNICIPAL,URBANA,F,9,802.6,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
aa3beacb8bf6d1a2,2024,3106200,MG,MUNICIPAL,URBANA,F,7,738.5,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
3c3cfef2ffe29ccd,2025,1100130,RO,MUNICIPAL,URBANA,F,7,752.8,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
e85b0f824b266ece,2025,2929404,BA,MUNICIPAL,URBANA,F,7,588.0,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
def4568b751f99d6,2025,4318903,RS,MUNICIPAL,RURAL,M,7,767.4,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
af550519feb7b092,2024,4305108,RS,MUNICIPAL,RURAL,M,7,759.2,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
dcd2e27f27c6639c,2025,3509502,SP,ESTADUAL,URBANA,F,7,783.9,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
ec27e503e931a08a,2023,1100155,RO,MUNICIPAL,URBANA,M,8,724.1,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
61abaa0ed8d1cc3a,2024,3304557,RJ,MUNICIPAL,URBANA,F,7,784.4,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
aaa3b937983e6c99,2023,3516309,SP,ESTADUAL,URBANA,M,7,703.2,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
785c976275ef8cdc,2023,2609600,PE,MUNICIPAL,URBANA,M,7,860.5,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
b2ad9bb2cca96915,2024,3304904,RJ,MUNICIPAL,URBANA,M,7,789.3,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
1d17e0d719b50641,2025,2504009,PB,ESTADUAL,URBANA,F,7,723.5,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
b162dd47fe24b83a,2024,2501807,PB,MUNICIPAL,URBANA,M,7,714.9,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
4b741af8aae5389b,2025,1200252,AC,MUNICIPAL,URBANA,F,7,716.4,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
33a5e2fbcb30f8ac,2024,3137205,MG,ESTADUAL,URBANA,F,8,804.5,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
4867a0d48e85c306,2024,2703304,AL,MUNICIPAL,URBANA,M,7,681.2,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
3d0b8822e9beeee9,2023,4214102,SC,MUNICIPAL,URBANA,M,7,722.4,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
dd0ec046f76d38ec,2024,2111607,MA,MUNICIPAL,URBANA,M,7,916.4,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
672073289cb3a868,2024,1500800,PA,MUNICIPAL,URBANA,F,7,741.0,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
94cd6c83f46ce806,2024,5008305,MS,ESTADUAL,URBANA,F,7,839.2,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
133eaa0b438387de,2023,2905701,BA,ESTADUAL,URBANA,M,7,738.5,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
5b69b8af8c323af7,2023,2607901,PE,ESTADUAL,URBANA,M,7,638.1,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
fd40950df8f1bdb3,2024,5217302,GO,MUNICIPAL,URBANA,M,7,776.1,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
7c1f6ea06b9d8afb,2024,3515004,SP,MUNICIPAL,URBANA,M,7,806.9,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
732e1ce534dcdaee,2024,2611606,PE,MUNICIPAL,URBANA,M,7,819.0,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
6c39f4df450e0844,2023,3129806,MG,MUNICIPAL,URBANA,M,8,784.0,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
d225c4e7fe53cd17,2024,2412203,RN,MUNICIPAL,URBANA,F,7,710.1,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
e73d0b04ea68735b,2025,2915601,BA,MUNICIPAL,URBANA,M,7,701.4,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
f59a3d571204dc18,2025,3524402,SP,ESTADUAL,URBANA,M,8,824.8,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
29a65c752e6e0227,2025,1721000,TO,MUNICIPAL,URBANA,M,7,762.9,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
805bdc4ce3e9704c,2023,2303709,CE,MUNICIPAL,URBANA,F,7,790.2,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
a1cdaa1cc1275416,2025,1200385,AC,MUNICIPAL,URBANA,M,7,763.9,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
88ff66acffd372bd,2023,3549805,SP,MUNICIPAL,URBANA,F,7,726.8,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
994cbbfe81f961ed,2023,5104104,MT,ESTADUAL,RURAL,M,7,824.3,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
7855a40b95f97185,2023,3304557,RJ,MUNICIPAL,URBANA,M,8,785.2,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
4c8094ee43a88ccc,2025,2800308,SE,ESTADUAL,URBANA,M,7,741.6,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
04febcae6f624304,2024,5104104,MT,MUNICIPAL,URBANA,M,9,682.2,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
cf0eaedbb5d7c6ac,2024,4119509,PR,MUNICIPAL,RURAL,F,7,737.5,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
624fc733b8efad90,2025,1100205,RO,ESTADUAL,URBANA,M,7,924.7,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
